Article Date,Title,Link,Desc
6/9/2022,Worok: The big picture,https://www.welivesecurity.com/2022/09/06/worok-big-picture/,"ESET researchers recently found targeted attacks that used undocumented tools against various high-profile companies and local governments mostly in Asia. These attacks were conducted by a previously unknown espionage group that we have named Worok and that has been active since at least 2020. Worok’s toolset includes a C++ loader CLRLoad, a PowerShell backdoor PowHeartBeat, and a C# loader PNGLoad that uses steganography to extract hidden malicious payloads from PNG files."
13/9/2022,Singapore corporations making progress in preventing cyberattacks,https://www.databreaches.net/singapore-corporations-making-progress-in-preventing-cyberattacks/,"The report also noted that multiple entities had been hit between March and August 2021 by ALTDOS, a situation that led CSA, the PDPC, and the Singapore Police to issue a joint advisory on ALTDOS. Shortly thereafter, three of ALTDOS’s servers were seized, although no government publicly claimed responsibility for the seizure. Of note, ALTDOS subsequently announced one more hack — of a Malaysian firm — and then disappeared as ALTDOS."
15/09/2022,SCAM ANDROID APP STEALS BANK CREDENTIALS AND SMS: MYPETRONAS APK,https://notes.netbytesec.com/2022/09/scam-android-app-steals-bank.html,"This blog post is intended to give a better overall picture of a malicious Android app campaign attack that believes to be targeted at Malaysians. The threat actor set up several modus operandi from Maid clean services application, toward island travel based app, and now they're using Petronas as their new theme."
15/09/2022,Erbium InfoStealer Enters the Scene: Characteristics and Origins,https://blog.cluster25.duskrise.com/2022/09/15/erbium-stealer-a-new-infostealer,"On the 21st of July 2022 on a DWW (Deep/Dark Web) forum, a Russian speaking threat actor created an announcement about the sale of a new infostealer named Erbium. The author stated that its malware is the best on the market, giving to the user unique features and that its development took several months of work."
15/09/2022,Group Threatens To Sell Off Malaysian Civil Servants Personal Data,https://www.lowyat.net/2022/284479/epenyata-gaji-breach-database/,"An unidentified organization has claimed that it has managed to identify vulnerabilities within the ePenyata Gaji which is the salary data system for Malaysian civil servants. In addition to that, the organization has also claimed that it has managed to breach the system and obtain a significant amount of data from the system with the help of security vulnerabilities."
16/09/2022,MA-862.092022: MyCERT Alert - MyPetronas Malicious Application,https://www.mycert.org.my/portal/details?menu=431fab9c-d24c-4a27-ba93-e92edafdefa5&id=90f925b0-f996-42b2-b0a3-64d994199792,MyCERT received a report concerning several fraudulent websites that impersonate Petronas Malaysia for suspicious purposes. We identified cybercriminals exploiting a malicious android application (APK) in a campaign targeting Petronas customers.
23/09/2022,Mass email campaign with a pinch of targeted spam,https://securelist.com/agent-tesla-malicious-spam-campaign/107478/,"Most mass malicious mailing campaigns are very primitive and hardly diverse, with the content limited to several sentences offering the user to download archives that supposedly contain some urgent bills or unpaid fines. The email messages may contain no signatures or logos, with typos and other errors being fairly common. These mailings may target individual users or large corporations, with no significant differences in message content."
25/09/2022,LockBit 3.0 Ransomware Victim: melorita[.]com,https://www.redpacketsecurity.com/lockbit-3-0-ransomware-victim-melorita-com/,Melorita Healthcare is a leading healthcare recruitment agency in Malaysia with over 40 years’ experience in providing healthcare professionals
27/09/2022,Malaysian Telecom RedOne hit by DESORDEN,https://www.databreaches.net/malaysian-telecom-redone-hit-by-desorden/,"On September 19, DESORDEN Group claims to have hit redONE Network Sdn Bhd. redONE is a telecom in Malaysia with more than 1.2 million subscribers. redONE also offers financial services via bank partnership (its redCARD program) and insurance services via insurer partnership (its redCARE program)."
06/10/2022,Revenge telecom hacking by DESORDEN Group; third attack threatened,https://www.databreaches.net/revenge-telecom-hacking-by-desorden-group-third-attack-threatened/,"DESORDEN Group has added a new transparency demand to their attacks against Malaysian entities: victims must disclose the breach publicly if they have not paid the attackers. If the victim doesn’t disclose and Malaysian media does not report the incident, Malaysia should expect more breaches."
07/10/2022,‘BidenCash’ Strikes Again: Over 1.2 Million Compromised Payment Cards Data Leaked,https://cyble.com/blog/bidencash-strikes-again-over-1-2-million-compromised-payment-cards-data-leaked/,"On October 6, 2022 (EDT), Cyble Research & Intelligence Labs, during our routine monitoring exercise identified that the operators of the underground payment card shop dubbed ‘BidenCash’ released a dataset consisting of over 1.2 million credit and debit cards information on a notorious cybercrime forum mainly hosting Russian and English-speaking Threat Actors."
23/10/2022,"Carousell faces data breach, database of 2.6 million users including Malaysians allegedly sold for USD 1,000",https://soyacincau.com/2022/10/23/carousell-singapore-faces-data-breach-data-of-2-6-million-users-including-malaysians-allegedly-sold-for-usd-1000/,
25/10/2022,Carousell Singapore Hit By Data Breach; Some Malaysian Users Are Reportedly Affected,https://www.lowyat.net/2022/287475/carousell-singapore-hit-by-data-breach-some-malaysian-users-are-reportedly-affected/,"The Singaporean arm of online marketplace Carousell has confirmed that it had recently experienced a data breach. Prior to this, it was reported by Channel News Asia (CNA) that a database containing details of 2.6 million users from the platform has been put on sale on an undisclosed online forum."
28/10/2022,MA-880.102022: MyCERT Alert - Scam Purportedly to Help B40 and M40 Families Targeting TNG eWallet Users,https://www.mycert.org.my/portal/details?menu=431fab9c-d24c-4a27-ba93-e92edafdefa5&id=c826fb9b-f39d-4fa8-b5ec-d5823dad3f2b,"In the campaign, threat actors attempt to steal financial credentials by using a fake website that poses as the Touch N Go (TNG) eWallet service, often outright replicating the original. In their effort, threat actors sent out fraud SMS mentioning a sum of RM500 purportedly to help B40 and M40 families in Malaysia has been credited to users' TNG eWallet. The message requests users to check their account balance and claims by clicking a website's link, embedded in the SMS. To lure potential victims, threat actors set up the fraudulent website using a domain name similar to a legitimate website, making users unsuspicious of the website."
04/11/2022,Malaysian online stock brokerage firm victim of cyberattack,https://www.databreaches.net/malaysian-online-stock-brokerage-firm-victim-of-cyberattack/,"After what appears to be a brief hiatus from public activity, DESORDEN GROUP is back and has listed a stock brokerage firm, UOB KayHian, as a victim. According to a statement by DESORDEN to DataBreaches, the firm was attacked in October, and although the firm has read DESORDEN’s communications to them, they have not replied at all."
09/11/2022,Hack the Real Box: APT41’s New Subgroup Earth Longzhi,https://www.trendmicro.com/en_us/research/22/k/hack-the-real-box-apt41-new-subgroup-earth-longzhi.html,"In early 2022, we investigated an incident that compromised a company in Taiwan. The malware used in the incident was a simple but custom Cobalt Strike loader. After further investigation, however, we found incidents targeting multiple regions using a similar Cobalt Strike loader. While analyzing code similarities and tactics, techniques, and procedures (TTPs), we discovered that the actor behind this attack has been active since 2020. After clustering each intrusion, we concluded that the threat actor is a new subgroup of advanced persistent threat (APT) group APT41 that we call Earth Longzhi. In this entry, we reveal two campaigns by Earth Longzhi from 2020 to 2022 and introduce some of the group’s arsenal in these campaigns. This entry was also presented at the HITCON PEACE 2022 conference in August this year."
10/11/2022,"MySPR Database With 800,000 Users Is Being Sold Online: Contains Selfies and MyKad Images",https://www.lowyat.net/2022/288519/myspr-ekyc-database-on-sale/,"A massive database that was apparently sourced from the Election Commission (EC) MySPR system has been put on sale at a well-known database marketplace. Said to contain more than 800,000 users, the database also includes pictures of selfies and MyKad which was part of the system’s Electronic Know Your Customer (eKYC) implementation."
11/11/2022,"Personal data of Malaysians allegedly from SPR still being sold online, months after leak",https://soyacincau.com/2022/11/11/personal-data-of-malaysians-allegedly-from-spr-still-being-sold-online-months-after-leak/,"Earlier this year, we had reported that a data breach had apparently occurred at the Election Commission, resulting in a database containing the details of over 800,000 Malaysians being sold online. It’s now been over half a year since that breach was listed, but it seems that it’s still being available online."
12/11/2022,"Personal info of 800,000 voters compromised by alleged breach of EC database (UPDATED)",https://www.databreaches.net/personal-info-of-800000-voters-compromised-by-alleged-breach-of-ec-database/,"Another data breach has allegedly occurred in Malaysia, this time involving the personal details of 800,000 voters."
16/11/2022,MA-888.112022: MyCERT Alert - Suspicious Fraudulent Telephone Calls Asking for Users NRIC Number,https://www.mycert.org.my/portal/advisory?id=MA-888.112022,"Lately, MyCERT has been observing several calls to users' mobile numbers, purportedly from Delivery Service. The Delivery Service persists users to provide their full NRIC numbers for the Delivery Service cross-checking purposes. This is something unusual for Delivery Services to persist users to provide their full NRIC numbers. The actual motive of such calls is unknown as of now. Nevertheless, there is a potential for misusing such personal details of users by irresponsible parties. This could be an attempt to gain personal information such as Identification Card (NRIC) numbers or other personal details for possible malicious purposes. Based on our observation, we presume the perpetrators are using a VoIP system to make the calls. Most likely they are using a group of call agents, with automatically assigned different phone numbers that can be easily interchanged within the VoIP phone number system, used to call the victims."
17/11/2022,Transparency International blasts Malaysian govt for apathetic reaction to data leaks,https://www.databreaches.net/transparency-international-blasts-malaysian-govt-for-apathetic-reaction-to-data-leaks/,Transparency International Malaysia (TI-M) has expressed deep concern over the recurring pattern of data leaks from Malaysian government agencies that are empowered and entrusted with personal data.
18/11/2022,MA-892.112022: MyCERT Alert - IOCs and TTPs Associated with APT40,https://www.mycert.org.my/portal/details?menu=431fab9c-d24c-4a27-ba93-e92edafdefa5&id=e605c78d-4f22-4ca9-9de4-70681a069ea9,"MyCERT observed the APT40—aka BRONZE MOHAWK, FEVERDREAM, G0065, Gadolinium, GreenCrash, Hellsing, Kryptonite Panda, Leviathan, MUDCARP, Periscope, Temp.Periscope, and Temp.Jumper, has been active since at least 2009. The APT40 has targeted governmental organisations, companies, and universities in a wide range of industries including biomedical, robotics, and maritime research, targeting countries such as Cambodia, Belgium, Germany, Hong Kong, Philippines, Norway, Saudi Arabia, Switzerland, the United States, the United Kingdom and Malaysia."
19/11/2022,"AirAsia victim of ransomware attack, passenger and employee data acquired",https://www.databreaches.net/airasia-victim-of-ransomware-attack-passenger-and-employee-data-acquired/,"AirAsia Group* pledges to be responsible when gathering personal information and to protect privacy “in every possible way.” That’s not a contract, mind you, but just an expression of their commitment."
20/11/2022,Five Million AirAsia Passengers And Employees Personal Data Might Be Compromised,https://www.lowyat.net/2022/289084/daixin-airasia-hack-databreach/,Multiple reports from the cybersecurity world have noted that AirAsia may have become the latest victim of the Daixin ransomware group. The attack apparently took place over a period of two days earlier this month and has resulted in the leakage of personal data belonging to 5 million unique passengers as well as all of the group’s employees.
21/11/2022,"Personal data of AirAsia Malaysia, Indonesia and Thailand passengers allegedly leaked due to ransomware",https://soyacincau.com/2022/11/21/airasia-my-id-th-data-leak-ransomware-attack-daixin-group-5million-records/,"Personal data belonging to 5 million AirAsia passengers via AirAsia Malaysia, AirAsia Indonesia and AirAsia Thailand may have been leaked after the airline was hit by a purported ransomware attack. It was alleged that AirAsia was a victim of a Daixin Team ransomware attack and the attackers have shared two CSV files which contain personal details of passengers and employees."
24/11/2022,Here’s AirAsia’s response to alleged data breach involving 5 million passengers,https://soyacincau.com/2022/11/24/airasia-responds-ransomware-data-breach-reports/,It was recently reported that the personal data of 5 million AirAsia passengers as well as employee information have been leaked through a ransomware attack. AirAsia has just released a response on the matter through Bursa Malaysia.
25/11/2022,Cyber-enabled financial crime: USD 130 million intercepted in global INTERPOL police operation,https://www.databreaches.net/cyber-enabled-financial-crime-usd-130-million-intercepted-in-global-interpol-police-operation/,"An INTERPOL police operation to tackle online fraud has seen almost 1000 suspects arrested and the seizure of USD 129,975,440 worth of virtual assets."
27/11/2022,WhatsApp Data Leak: 11 million Malaysian phone numbers allegedly put on sale online,https://soyacincau.com/2022/11/27/whatsapp-data-leak-11-million-malaysian-phone-numbers-allegedly-put-on-sale-online/,"Several sources report that an ad was posted on a well-known hacking community forum claiming to sell a 2022 database of 487 million WhatsApp user mobile numbers. Out of which, 11 million are Malaysian numbers."
27/11/2022,Millions Of Malaysian WhatsApp Numbers Are Currently Up For Sale,https://www.lowyat.net/2022/289525/21-million-malaysian-whatsapp-sale/,"A database seller claims that they are in possession of around 1.5 billion WhatsApp numbers from 98 countries all over the world. As noted in two separate listings at a well-known database marketplace forum, the seller claimed that around 21.4 million WhatsApp numbers originated from Malaysia."
30/11/2022,MA-893.112022: MyCERT Alert - Security Best Practices and Guidelines,https://www.mycert.org.my/portal/details?menu=431fab9c-d24c-4a27-ba93-e92edafdefa5&id=c78252b4-8525-47af-9f81-71fbd459ec47,"MyCERT has observed incidents involving data breaches belonging to the public. Sensitive and private personal information, such as names, phone numbers, email and home addresses, are exposed and might be traded on the dark web by cyber criminals. Such data breaches are likely to cause phishing attacks through various methods such as “smishing” and “vishing”. Smishing and vishing are scams where criminals try to get users to click on a fraudulent link through a phone, text message, email, or voicemail."
10/12/2022,AirAsia’s parent company told to supply documents; government probes Daixin ransomware attack,https://www.databreaches.net/airasias-parent-company-told-to-supply-documents-government-probes-daixin-ransomware-attack/,"The Ministry of Communications and Digital has ordered Capital A, the parent of AirAsia, to submit supporting documents and data for the investigation into the breach of the airline’s networks that exposed the personal information of millions of passengers and staff."
12/12/2022,Communications And Digital Ministry Begins Investigation Into AirAsia Personal Data Leak,https://www.lowyat.net/2022/290390/investigation-airasia-personal-data-leak/,"Last weekend, the Communications And Digital Ministry (KKMM) announced that it has begun looking into the recent cyberattack on budget airline AirAsia. The leak saw the Daixin ransomware group claiming that it had obtained the personal data of five million passengers as well as AirAsia’s employees."
30/12/2022,"15 Million Malaysians’ Data Leaked: Astro, Maybank, MBOT, SPR, And Unifi Among Affected",https://www.lowyat.net/2022/291350/15-million-user-leak-astro-maybank-spr-unifi-mbot/,"There have already been plenty of data leaks throughout this year involving major Malaysian organisations including AirAsia, SPR, JPN, Accountant General’s Department of Malaysia, iPay88, and KipplePay. As if those were not already overwhelming, here comes another vast set of data belonging to Malaysians being offered online just as we about to step into the new year."
30/12/2022,"Ministry of Communications and Digital investigating alleged data leak involving Maybank, Astro, EC",https://www.databreaches.net/ministry-of-communications-and-digital-investigating-alleged-data-leak-involving-maybank-astro-ec/,"The Ministry of Communications and Digital (KKD) takes seriously the alleged data leak, via a website on December 25, that allegedly involves Maybank, Astro and the Election Commission (EC)."
30/12/2022,"250,248 Unifi Mobile customers affected by data breach, says TM",https://www.databreaches.net/250248-unifi-mobile-customers-affected-by-data-breach-says-tm/,"Telekom Malaysia Bhd (TM) says 250,248 Unifi Mobile customers have been affected by a data breach on Dec 28."
06/01/2023,"New forces in Southeast Asia: Analysis of the attack activities of the new APT organization Saaiwc Group targeting the military, finance and other departments in Southeast Asia",https://mp.weixin.qq.com/s/G3gUjg9WC96NW4cRPww6gw," In November 2022, Anheng Information Hunting Lab continued to track attacks targeting Southeast Asia during threat hunting. The activities were suspected to be targeting military and financial departments in the Philippines, Cambodia, and Vietnam."
11/01/2023,Dark Pink,https://www.group-ib.com/blog/dark-pink-apt/,"We would like to specifically thank Albert Priego, Malware Analyst at Group-IB, for discovering the first Dark Pink attacks and for conducting the initial research into this particular threat actor. His efforts made a major contribution to this blog and for our future research into this APT group."
11/1/2023,Data tentera Malaysia disyaki dicuri penggodam sama tahun lalu,https://www.bharian.com.my/berita/nasional/2023/01/1050642/data-tentera-malaysia-disyaki-dicuri-penggodam-sama-tahun-lalu,"Kempen penggodaman yang disyaki dikaitkan dengan kerajaan Asia menggodam tujuh sasaran berprofil tinggi di Asia Tenggara dan Eropah, termasuk agensi kerajaan dan tentera, menurut firma keselamatan siber Group-IB."
13/1/2023,Cubaan godam: Seluruh rangkaian komunikasi ATM selamat,https://www.bharian.com.my/berita/nasional/2023/01/1051548/cubaan-godam-seluruh-rangkaian-komunikasi-atm-selamat," Angkatan Tentera Malaysia (ATM) mengesahkan keseluruhan rangkaian komunikasinya yang terdedah kepada capaian internet, kekal selamat."
14/01/2023,LockBit 3.0 Ransomware Victim: matrixschools[.]edu[.]my,https://www.redpacketsecurity.com/lockbit-3-0-ransomware-victim-matrixschools-edu-my/,"Matrix Global Schools provides an outstanding education: inspiring, challenging lessons, rich and varied co-curricular programmes, a warm and caring community."
19/01/2023,Roaming Mantis implements new DNS changer in its malicious mobile app in 2022,https://securelist.com/roaming-mantis-dns-changer-in-malicious-mobile-app/108464/,"Roaming Mantis (a.k.a Shaoye) is well-known as a long-term cyberattack campaign that uses malicious Android package (APK) files to control infected Android devices and steal device information; it also uses phishing pages to steal user credentials, with a strong financial motivation."
20/01/2023,MA-907.012023: MyCERT Advisory - Ransomware LockBit 3.0,https://mycert.org.my/portal/advisory?id=MA-907.012023,"MyCERT has observed an increase in ransomware-related attacks, including attacks executed by well-identified ransomware known as LockBit 3.0. Notably, a number of organisations in Malaysia were hit by the LockBit 3.0 ransomware in 2022. "
10/2/2023,Penang government data leaked online,https://www.databreaches.net/penang-government-data-leaked-online/,"Over 600,000 “rows of private data” from the Penang government’s official website have allegedly been stolen and uploaded onto the internet."
16/2/2023,Audit: MySejahtera Data Breach Affected Three Million Users,https://www.databreaches.net/audit-mysejahtera-data-breach-affected-three-million-users/,"The personal information of millions of MySejahtera users has been exposed after an account authorised for vaccine administration stole data from three million vaccine recipients, revealed a national audit."
17/02/2023,LockBit 3.0 Ransomware Victim: vitrox[.]com,https://www.redpacketsecurity.com/lockbit-3-0-ransomware-victim-vitrox-com/,"ViTrox Corporation Berhad (MYX: 0097) is a Malaysian based electronics company located at Penang, Malaysia. Vitrox specializes in designing and developing automated vision inspection system and equipment testers for the semiconductor and electronic packaging industries as well as electronic communications equipment."
8/3/2023,"After newest data leak, lawyers say time for Putrajaya to give up PDPA immunity",https://www.databreaches.net/after-newest-data-leak-lawyers-say-time-for-putrajaya-to-give-up-pdpa-immunity/,"Continued breaches exposing Malaysians’ private information at government agencies meant the Personal Data Protection Act (PDPA) should be amended to finally make these accountable, said legal experts."
10/03/2023,Dark Pink APT Group Strikes Government Entities in South Asian Countries,https://blog.eclecticiq.com/dark-pink-apt-group-strikes-government-entities-in-south-asian-countries,"In February 2023, EclecticIQ researchers identified multiple KamiKakaBot malwares which are very likely used to target government entities in ASEAN (Association of Southeast Asian Nations) countries."
29/3/2023,Spyware vendors use 0-days and n-days against popular platforms,https://blog.google/threat-analysis-group/spyware-vendors-use-0-days-and-n-days-against-popular-platforms/,"In November 2022, TAG discovered exploit chains with 0-days affecting Android and iOS that were delivered via bit.ly links sent over SMS to users located in Italy, Malaysia and Kazakhstan. When clicked, the links redirected visitors to pages hosting exploits for either Android or iOS then redirected them to legitimate websites such as the page to track shipments for Italian-based shipment and logistics company BRT or a popular Malaysian news website."
06/04/2023,LockBit 3.0 Ransomware Victim: tf-amd[.]com[.]my,https://www.redpacketsecurity.com/lockbit-3-0-ransomware-victim-tf-amd-com-my-2/,"TF-AMD Microelectronics (Penang) Sdn. Bhd. (formerly known as AMD Export Sdn. Bhd.) located in Penang, Malaysia is one of the state-of-art Assembly and Test service provider for high performance computing and communication solutions. As one of the pioneer companies in Penang, our mission is to enable our global customers success with leading edge and differentiated high value packaging solutions. We present to your attention a subsidiary of the company that needs no introduction. Daughter of AMD. As a result of our work with this company, in addition to blocking the servers, we stole a huge number of confidential date. Both tf-amd and amd itself. Postal censuses, financial documents, contracts with customers. And the most interesting thing. Technical documentation of developments of AMD NOKIA and other major companies. Software solutions for chips. Drawings of the chips themselves. Information about processors used in the development of space carriers. In case of non-payment of the ransom. Part of the data will be posted in the public. The other part will be sold on the black market."
06/04/2023,LockBit 3.0 Ransomware Victim: tf-amd[.]com,https://www.redpacketsecurity.com/lockbit-3-0-ransomware-victim-tf-amd-com/,"TF-AMD Microelectronics (Penang) Sdn. Bhd. (formerly known as AMD Export Sdn. Bhd.) located in Penang, Malaysia is one of the state-of-art Assembly and Test service provider for high performance computing and communication solutions. As one of the pioneer companies in Penang, our mission is to enable our global customers success with leading edge and differentiated high value packaging solutions. We present to your attention a subsidiary of the company that needs no introduction. Daughter of AMD. As a result of our work with this company, in addition to blocking the servers, we stole a huge number of confidential date. Both tf-amd and amd itself. Postal censuses, financial documents, contracts with customers. And the most interesting thing. Technical documentation of developments of AMD NOKIA and other major companies. Software solutions for chips. Drawings of the chips themselves. Information about processors used in the development of space carriers. In case of non-payment of the ransom. Part of the data will be posted in the public. The other part will be sold on the black market."
07/04/2023,LockBit 3.0 Lists TF-AMD Microelectronics as Victim,https://thecyberexpress.com/lockbit-ransomware-tf-amd-microelectronics/,LockBit ransomware group has added TF-AMD Microelectronics of Malaysia as a victim. The company is a strategic partner and supplier in Malaysia for American multinational semiconductor company AMD.
12/04/2023,LockBit 3.0 Ransomware Victim: irda[.]com[.]my,https://www.redpacketsecurity.com/lockbit-3-0-ransomware-victim-irda-com-my/,Iskandar Regional Development Authority (IRDA) is a Malaysian Federal Government statutory body tasked with the objective of regulating and driving various stakeholders in both public and private sector towards realizing the vision of developing Iskandar Malaysia into a strong and sustainable metropolis of international standing.
20/04/2023,MA-932.042023: MyCERT Alert - Festive Season and Holiday Alert,https://www.mycert.org.my/portal/advisory?id=MA-932.042023,"As the Malaysian holiday for “Hari Raya Aidilfitri” approaches over the weekend and many of us will be leaving for holiday break, we would like to alert System Administrators and Internet users to ensure sufficient measures had been implemented to secure their systems and networks before leaving for the holidays."
26/04/2023,Evasive Panda APT group delivers malware via updates for popular Chinese software,https://www.welivesecurity.com/2023/04/26/evasive-panda-apt-group-malware-updates-popular-chinese-software/,"ESET researchers have discovered a campaign that we attribute to the APT group known as Evasive Panda, where update channels of legitimate applications were mysteriously hijacked to deliver the installer for the MgBot malware, Evasive Panda’s flagship backdoor."
26/04/2023,LockBit 3.0 Ransomware Victim: lhh[.]com[.]my,https://www.redpacketsecurity.com/lockbit-3-0-ransomware-victim-lhh-com-my/,"For over 3 decades we have build an impressive geo-demographical knowledge base about local market conditions in Selangor and Kuala Lumpur, and in recent years have currently expanded our reach to North Malaysia. We have also developed an extensive network of similar distributors across the whole of Malaysia in order to provide our clients with access to any market in Malaysia."
04/05/2023,Not quite an Easter egg: a new family of Trojan subscribers on Google Play,https://securelist.com/fleckpe-a-new-family-of-trojan-subscribers-on-google-play/109643/,"Every once in a while, someone will come across malicious apps on Google Play that seem harmless at first. Some of the trickiest of these are subscription Trojans, which often go unnoticed until the user finds they have been charged for services they never intended to buy. This kind of malware often finds its way into the official marketplace for Android apps. The Jocker family and the recently discovered Harly family are just two examples of this. Our latest discovery, which we call “Fleckpe”, also spreads via Google Play as part of photo editing apps, smartphone wallpaper packs and so on."
06/05/2023,Vice Society Ransomware Victim: Asia Pacific University,https://www.redpacketsecurity.com/vice-ransomware-victim-asia-pacific-university/,"The Asia Pacific University of Technology & Innovation (APU) is amongst Malaysia’s Premier Private Universities, and is where a unique fusion of technology, innovation and creativity works effectively towards transforming students into highly competent, employable and future-proof professionals."
17/05/2023,LockBit 3.0 Ransomware Victim: plastictecnic[.]com,https://www.redpacketsecurity.com/lockbit-3-0-ransomware-victim-plastictecnic-com/,"	In the year 1976, Plastictecnic was founded by a group of businessmen as a private company that specializes in plastic injection business. Over the past 43 years, Plastictecnic has grown steadily with the Malaysian economy and has strongly positioned itself in the plastic industry. In 1995, the company became a wholly own subsidiary of a public listed company, SKP Resources Berhad (524297-T), which is listed on Second Board of Bursa Malaysia today. STS Tecnic Berhad with its group of subsidiaries is a one-stop plastic solution centre that can design and fabricate moulds to mass production of various plastics products. Today, Plastictecnic has a group of world-class and loyal customers. Coupled with our proprietary product range and OEM custom molding business model, we have established ourselves as a key supplier to the industrial and consumer packaging, automotive, electronics & electrical and OEM custom molding industry in Malaysia."
31/05/2023,Dark Pink. Episode 2,https://www.group-ib.com/blog/dark-pink-episode-2/,"In early January, the Group-IB Threat Intelligence unit published a detailed report which described the techniques and tools used by a new APT (Advanced Persistent Threat) group codenamed Dark Pink by Group-IB (also tracked under the name Saaiwc Group). The name Dark Pink was coined by forming a hybrid of some of the email addresses used by the threat actors during data exfiltration. This threat actor has been operating since mid-2021, mainly in the Asia-Pacific region. The group uses a range of sophisticated custom tools, deploys multiple kill chains relying on spear-phishing emails. Once the attackers gain access to a target’s network, they use advanced persistence mechanisms to stay undetected and maintain control over the compromised system."
01/06/2023,Chinese-speaking phishing ring behind latest fake fee scam targeting Middle East; another campaign exposed,https://www.group-ib.com/media-center/press-releases/postalfurious/,"Group-IB, a global cybersecurity leader headquartered in Singapore, has attributed a recent wave of scams impersonating public bodies in the Middle East region to a Chinese-speaking phishing gang, codenamed PostalFurious. The threat actor, documented for the first time by Group-IB in April 2023, has been targeting users in the Asia-Pacific by impersonating postal brands and toll operators. Now, Group-IB can confirm that the group has extended its operations to the Middle East."
19/06/2023,#NSTviral: Watch out for wedding invitation scam!,https://www.nst.com.my/news/nst-viral/2023/06/921637/nstviral-watch-out-wedding-invitation-scam,Scammers are getting more creative in coming up with tactics to drain money from your bank account.
19/06/2023,"Kad kahwin digital, taktik baru ‘scammer’ kebas duit warga emas",https://www.buletintv3.my/nasional/kad-kahwin-digital-taktik-baru-scammer-kebas-duit-warga-emas1111/,‘Whatsapp’ mangsa dengan menyamar menghantar kad jemputan perkahwinan menerusi fail APK (Kit Pakej Android).
27/06/2023,What is Pink WhatsApp? And why you shouldn’t download it on your phone,https://soyacincau.com/2023/06/27/what-is-pink-whatsapp-and-why-you-shouldnt-download-it-on-your-phone/,"The Malaysian Communications and Multimedia Commission (MCMC) urges the public not to download an app called Pink WhatsApp or also known as WhatsApp Pink. This is a malicious application which can access your phone’s data such as photos, SMS and contact list, and it is seen as a serious security risk. Once access is granted, the malware could potentially steal your online banking details including the OTP to authorise fraudulent transactions."
28/06/2023,"MA-950.062023: MyCERT Alert - Wedding Invitation ""Jemputan Majlis Perkahwinan"" Malicious APK",https://www.mycert.org.my/portal/advisory?id=MA-950.062023,"Recently, MyCERT observed cybercriminals had exploited a malicious android application in a ""Wedding Invitation"" or “Jemputan Majlis Perkahwinan” malware campaign targeting internet users in Malaysia. The Wedding Invitation Scam preys on people's excitement about wedding invitations. Cybercriminals use text messages sent via instant messaging apps such as WhatsApp to trick victims into installing a malicious APK on their devices that can steal their personal information."
13/07/2023,MA-951.062023: MyCERT Alert - WhatsappPink Malicious Fake Update Message,https://www.mycert.org.my/portal/advisory?id=MA-951.062023,"Recently, MyCERT has been aware of an malware campaign targeting Android users using messages that are being circulated on WhatsApp and other major messaging platforms that promise to provide a new color theme for WhatsApp. "
26/7/2023,Major Malaysian water utilities company hit by hackers; Ranhill offline; hackers claim databases and backups deleted,https://www.databreaches.net/major-malaysian-water-utilities-company-hit-by-hackers-ranhill-offline-hackers-claim-databases-and-backups-deleted/,"After a period of quiet, DESORDEN Group has re-emerged as a threat to Malaysian entities, and now, it seems, to providing drinkable water to Johor (see this post from 2021 for an overview of Ranhill Utilities Berhad in the environment sector and the role of AquaSmart)."
28/07/2023,Related CherryBlos and FakeTrade Android Malware Involved in Scam Campaigns,https://www.trendmicro.com/en_us/research/23/g/cherryblos-and-faketrade-android-malware-involved-in-scam-campai.html,Trend Micro’s Mobile Application Reputation Service (MARS) team discovered two new related Android malware families involved in cryptocurrency-mining and financially-motivated scam campaigns targeting Android users.
01/08/2023,Vice Society Ransomware Victim: Asia Pacific University,https://www.redpacketsecurity.com/vice-ransomware-victim-asia-pacific-university-2/,"The Asia Pacific University of Technology & Innovation (APU) is amongst Malaysia’s Premier Private Universities, and is where a unique fusion of technology, innovation and creativity works effectively towards transforming students into highly competent, employable and future-proof professionals."
8/8/2023,"RedHotel: A Prolific, Chinese State-Sponsored Group Operating at a Global Scale",https://go.recordedfuture.com/hubfs/reports/cta-2023-0808.pdf,"RedHotel (formerly tracked as TAG-22) is one of the most prominent, active, Chinese state-sponsored threat activity groups tracked by Recorded Future’s Insikt Group. We make this assessment based on RedHotel’s persistence, high operational tempo, and global targeting scope. Using Recorded Future® Network Intelligence, we have identified the group targeting at least 17 countries within Asia, Europe, and North America from 2021 to 2023, across academia, aerospace, government, media, telecommunications, and research and development (R&D) sectors. RedHotel primarily poses a threat to government organizations worldwide, particularly within the Southeast Asia region, as well as private sector companies operating within the highlighted targeted sectors."
14/08/2023,"100,000 Hackers Exposed from Top Cybercrime Forums",https://www.hudsonrock.com/blog/100-000-hackers-exposed-from-top-cybercrime-forums,"Using Hudson Rock’s cybercrime intelligence database, which consists of over 14,500,000 computers infected by info-stealing malware, we analyzed 100 of the leading cybercrime forums. Here’s what we discovered:"
